districtid,timeid,dose1,dose2
MP_Sheopur,4,12046.0,4578.0
MP_Sheopur,5,37146.0,2126.0
MP_Sheopur,6,69335.0,8566.0
MP_Sheopur,7,43271.0,7621.0
MP_Shivpuri,1,9997.0,0.0
MP_Shivpuri,2,10905.0,6303.0
MP_Shivpuri,3,80459.0,7558.0
MP_Shivpuri,4,27520.0,11542.0
MP_Shivpuri,5,111221.0,4244.0
MP_Shivpuri,6,163572.0,25801.0
MP_Shivpuri,7,176782.0,25258.0
MP_Sidhi,1,7002.0,0.0
MP_Sidhi,2,4590.0,5077.0
MP_Sidhi,3,61561.0,2717.0
MP_Sidhi,4,9370.0,4541.0
MP_Sidhi,5,35576.0,2641.0
MP_Sidhi,6,100250.0,14501.0
MP_Sidhi,7,174792.0,17978.0
MP_Singrauli,1,7035.0,0.0
MP_Singrauli,2,5696.0,4571.0
MP_Singrauli,3,62182.0,2924.0
MP_Singrauli,4,12535.0,6529.0
MP_Singrauli,5,52298.0,1825.0
MP_Singrauli,6,121384.0,22154.0
MP_Singrauli,7,148056.0,20768.0
MP_Tikamgarh,1,7637.0,0.0
MP_Tikamgarh,2,5361.0,4615.0
MP_Tikamgarh,3,74581.0,2697.0
MP_Tikamgarh,4,28240.0,8180.0
MP_Tikamgarh,5,45366.0,6173.0
MP_Tikamgarh,6,133876.0,30634.0
MP_Tikamgarh,7,250028.0,42520.0
MP_Ujjain,1,17523.0,0.0
MP_Ujjain,2,19290.0,10051.0
MP_Ujjain,3,214601.0,9112.0
MP_Ujjain,4,41904.0,41657.0
MP_Ujjain,5,205050.0,20570.0
MP_Ujjain,6,344060.0,84504.0
MP_Ujjain,7,269495.0,101661.0
MP_Umaria,1,3363.0,0.0
MP_Umaria,2,2153.0,2156.0
MP_Umaria,3,35671.0,1960.0
MP_Umaria,4,8915.0,3501.0
MP_Umaria,5,29198.0,830.0
MP_Umaria,6,71879.0,11195.0
MP_Umaria,7,98124.0,15008.0
MP_Vidisha,1,11578.0,0.0
MP_Vidisha,2,14533.0,6738.0
MP_Vidisha,3,91774.0,7940.0
MP_Vidisha,4,22430.0,13464.0
MP_Vidisha,5,50662.0,4664.0
MP_Vidisha,6,176574.0,33610.0
MP_Vidisha,7,205318.0,35051.0
MZ_Kolasib,1,591.0,0.0
MZ_Kolasib,2,2469.0,624.0
MZ_Kolasib,3,3924.0,2139.0
MZ_Kolasib,4,9809.0,1563.0
MZ_Kolasib,5,5461.0,23.0
MZ_Kolasib,6,18467.0,3037.0
MZ_Kolasib,7,4115.0,6819.0
MZ_Lawngtlai,1,520.0,0.0
MZ_Lawngtlai,2,1529.0,578.0
MZ_Lawngtlai,3,3955.0,587.0
MZ_Lawngtlai,4,6678.0,1632.0
MZ_Lawngtlai,5,4094.0,69.0
MZ_Lawngtlai,6,14929.0,2610.0
MZ_Lawngtlai,7,8058.0,4714.0
MZ_Lunglei,1,1519.0,120.0
MZ_Lunglei,2,6963.0,1220.0
MZ_Lunglei,3,7855.0,1540.0
MZ_Lunglei,4,16369.0,5083.0
MZ_Lunglei,5,8012.0,633.0
MZ_Lunglei,6,38776.0,10590.0
MZ_Lunglei,7,8544.0,11907.0
MZ_Mamit,1,698.0,0.0
MZ_Mamit,2,3322.0,567.0
MZ_Mamit,3,3233.0,1602.0
MZ_Mamit,4,8332.0,1761.0
MZ_Mamit,5,2834.0,9.0
MZ_Mamit,6,18361.0,2121.0
MZ_Mamit,7,5240.0,6902.0
MZ_Saiha,1,531.0,0.0
MZ_Saiha,2,1686.0,409.0
MZ_Saiha,3,3523.0,1527.0
MZ_Saiha,4,3382.0,698.0
MZ_Saiha,5,2996.0,10.0
MZ_Saiha,6,15427.0,2487.0
MZ_Saiha,7,5503.0,2892.0
MZ_Serchhip,1,1203.0,0.0
MZ_Serchhip,2,2080.0,731.0
MZ_Serchhip,3,3841.0,1642.0
MZ_Serchhip,4,8631.0,1933.0
MZ_Serchhip,5,4236.0,28.0
MZ_Serchhip,6,19163.0,3499.0
MZ_Serchhip,7,1675.0,7060.0
NL_Kohima,1,2769.0,107.0
NL_Kohima,2,4884.0,1787.0
NL_Kohima,3,7766.0,3657.0
NL_Kohima,4,11756.0,3451.0
NL_Kohima,5,19100.0,91.0
NL_Kohima,6,39452.0,7585.0
NL_Kohima,7,12548.0,8965.0
NL_Longleng,1,190.0,0.0
NL_Longleng,2,860.0,171.0
NL_Longleng,3,2340.0,736.0
NL_Longleng,4,3215.0,1214.0
NL_Longleng,5,4187.0,18.0
NL_Longleng,6,7957.0,1808.0
NL_Longleng,7,1055.0,2098.0
NL_Mokokchung,1,1609.0,0.0
NL_Mokokchung,2,2440.0,1223.0
NL_Mokokchung,3,10269.0,1741.0
NL_Mokokchung,4,9142.0,1852.0
NL_Mokokchung,5,8996.0,87.0
NL_Mokokchung,6,23640.0,8794.0
NL_Mokokchung,7,10187.0,8363.0
NL_Mon,1,1094.0,0.0
NL_Mon,2,1227.0,1042.0
NL_Mon,3,6322.0,1074.0
NL_Mon,4,11003.0,1409.0
NL_Mon,5,13253.0,34.0
NL_Mon,6,18733.0,5800.0
NL_Mon,7,13074.0,8783.0
NL_Peren,1,483.0,0.0
NL_Peren,2,1302.0,512.0
NL_Peren,3,2300.0,783.0
NL_Peren,4,2238.0,831.0
NL_Peren,5,4700.0,136.0
NL_Peren,6,4523.0,1717.0
NL_Peren,7,2073.0,1826.0
NL_Phek,1,595.0,0.0
NL_Phek,2,2426.0,737.0
NL_Phek,3,4263.0,1964.0
NL_Phek,4,3715.0,2008.0
NL_Phek,5,8235.0,60.0
NL_Phek,6,6990.0,2442.0
NL_Phek,7,3114.0,2401.0
NL_Tuensang,1,478.0,45.0
NL_Tuensang,2,2644.0,457.0
NL_Tuensang,3,3916.0,1514.0
NL_Tuensang,4,3987.0,1388.0
NL_Tuensang,5,4915.0,13.0
NL_Tuensang,6,11023.0,2955.0
NL_Tuensang,7,7919.0,3124.0
NL_Wokha,1,484.0,16.0
NL_Wokha,2,1051.0,673.0
NL_Wokha,3,6562.0,560.0
NL_Wokha,4,4889.0,2553.0
NL_Wokha,5,6550.0,23.0
NL_Wokha,6,8824.0,4725.0
NL_Wokha,7,4278.0,3503.0
NL_Zunheboto,1,840.0,0.0
NL_Zunheboto,2,1972.0,596.0
NL_Zunheboto,3,3860.0,1286.0
NL_Zunheboto,4,3829.0,1390.0
NL_Zunheboto,5,9239.0,131.0
NL_Zunheboto,6,12881.0,1752.0
NL_Zunheboto,7,4369.0,3217.0
OR_Balasore,1,11845.0,342.0
OR_Balasore,2,37940.0,10079.0
OR_Balasore,3,205649.0,18360.0
OR_Balasore,4,70089.0,60838.0
OR_Balasore,5,99680.0,4015.0
OR_Balasore,6,109553.0,66102.0
OR_Balasore,7,154874.0,104853.0
OR_Bargarh,1,11200.0,44.0
OR_Bargarh,2,12412.0,10664.0
OR_Bargarh,3,118633.0,6632.0
OR_Bargarh,4,21667.0,24379.0
OR_Bargarh,5,71192.0,1211.0
OR_Bargarh,6,75492.0,33339.0
OR_Bargarh,7,118345.0,33273.0
OR_Bhadrak,1,8228.0,251.0
OR_Bhadrak,2,11753.0,4482.0
OR_Bhadrak,3,108617.0,6914.0
OR_Bhadrak,4,46062.0,32118.0
OR_Bhadrak,5,48297.0,3230.0
OR_Bhadrak,6,124307.0,38535.0
OR_Bhadrak,7,196232.0,40150.0
OR_Boudh,1,3858.0,48.0
OR_Boudh,2,3052.0,1960.0
OR_Boudh,3,33571.0,1527.0
OR_Boudh,4,10284.0,6681.0
OR_Boudh,5,9352.0,911.0
OR_Boudh,6,30948.0,8893.0
OR_Boudh,7,42551.0,8331.0
OR_Cuttack,1,27244.0,393.0
OR_Cuttack,2,29796.0,21369.0
OR_Cuttack,3,213401.0,19951.0
OR_Cuttack,4,81077.0,57144.0
OR_Cuttack,5,239317.0,2763.0
OR_Cuttack,6,181875.0,81680.0
OR_Cuttack,7,160503.0,101338.0
OR_Deogarh,1,3353.0,105.0
OR_Deogarh,2,2339.0,2033.0
OR_Deogarh,3,23826.0,1948.0
OR_Deogarh,4,6852.0,5419.0
OR_Deogarh,5,9571.0,911.0
OR_Deogarh,6,25637.0,5718.0
OR_Deogarh,7,45450.0,7075.0
OR_Dhenkanal,1,9233.0,13.0
OR_Dhenkanal,2,9512.0,5674.0
OR_Dhenkanal,3,76622.0,3455.0
OR_Dhenkanal,4,34203.0,15240.0
OR_Dhenkanal,5,41694.0,1929.0
OR_Dhenkanal,6,112479.0,31311.0
OR_Dhenkanal,7,137796.0,35910.0
OR_Gajapati,1,7459.0,0.0
OR_Gajapati,2,6447.0,5314.0
OR_Gajapati,3,38198.0,3812.0
OR_Gajapati,4,14788.0,11473.0
OR_Gajapati,5,18843.0,589.0
OR_Gajapati,6,57237.0,7035.0
OR_Gajapati,7,54718.0,15513.0
OR_Ganjam,1,28786.0,472.0
OR_Ganjam,2,54552.0,23379.0
OR_Ganjam,3,323896.0,20998.0
OR_Ganjam,4,141218.0,89073.0
OR_Ganjam,5,183804.0,5441.0
OR_Ganjam,6,591510.0,114115.0
OR_Ganjam,7,198288.0,215331.0
OR_Jagatsinghpur,1,7636.0,317.0
OR_Jagatsinghpur,2,9059.0,6801.0
OR_Jagatsinghpur,3,84934.0,4553.0
OR_Jagatsinghpur,4,30296.0,19333.0
OR_Jagatsinghpur,5,48954.0,2131.0
OR_Jagatsinghpur,6,57591.0,50924.0
OR_Jagatsinghpur,7,85391.0,34993.0
OR_Jajpur,1,13049.0,184.0
OR_Jajpur,2,16365.0,4129.0
OR_Jajpur,3,121588.0,9255.0
OR_Jajpur,4,36460.0,20942.0
OR_Jajpur,5,56380.0,4476.0
OR_Jajpur,6,119901.0,55126.0
OR_Jajpur,7,179188.0,55611.0
OR_Jharsuguda,1,7341.0,295.0
OR_Jharsuguda,2,7925.0,5339.0
OR_Jharsuguda,3,41611.0,4202.0
OR_Jharsuguda,4,14318.0,15385.0
OR_Jharsuguda,5,37453.0,532.0
OR_Jharsuguda,6,66499.0,12937.0
OR_Jharsuguda,7,80576.0,17369.0
OR_Kalahandi,1,10148.0,0.0
OR_Kalahandi,2,14698.0,7768.0
OR_Kalahandi,3,131536.0,10866.0
OR_Kalahandi,4,23840.0,29274.0
OR_Kalahandi,5,57743.0,1321.0
OR_Kalahandi,6,80902.0,22221.0
OR_Kalahandi,7,142768.0,52482.0
OR_Kandhamal,1,7239.0,172.0
OR_Kandhamal,2,9085.0,5898.0
OR_Kandhamal,3,56092.0,4998.0
OR_Kandhamal,4,21343.0,12035.0
OR_Kandhamal,5,24655.0,1113.0
OR_Kandhamal,6,51810.0,10753.0
OR_Kandhamal,7,56248.0,21591.0
OR_Kendrapara,1,8317.0,364.0
OR_Kendrapara,2,12362.0,7507.0
OR_Kendrapara,3,109062.0,5120.0
OR_Kendrapara,4,31865.0,24648.0
OR_Kendrapara,5,68386.0,4362.0
OR_Kendrapara,6,97177.0,41179.0
OR_Kendrapara,7,163304.0,50785.0
OR_Kendujhar,1,15361.0,455.0
OR_Kendujhar,2,11157.0,10853.0
OR_Kendujhar,3,129736.0,5192.0
OR_Kendujhar,4,32521.0,25612.0
OR_Kendujhar,5,63294.0,1399.0
OR_Kendujhar,6,121947.0,35088.0
OR_Kendujhar,7,195213.0,43457.0
OR_Khordha,1,34993.0,150.0
OR_Khordha,2,43061.0,21972.0
OR_Khordha,3,244142.0,48424.0
OR_Khordha,4,242707.0,140016.0
OR_Khordha,5,252964.0,201003.0
OR_Khordha,6,456707.0,224429.0
OR_Khordha,7,218950.0,374757.0
OR_Koraput,1,17593.0,314.0
OR_Koraput,2,31719.0,13166.0
OR_Koraput,3,117995.0,14463.0
OR_Koraput,4,34238.0,26673.0
OR_Koraput,5,63211.0,3570.0
OR_Koraput,6,87822.0,16031.0
OR_Koraput,7,170467.0,49109.0
OR_Malkangiri,1,7906.0,129.0
OR_Malkangiri,2,8918.0,6042.0
OR_Malkangiri,3,37091.0,4042.0
OR_Malkangiri,4,14483.0,9298.0
OR_Malkangiri,5,15067.0,766.0
OR_Malkangiri,6,43058.0,5251.0
OR_Malkangiri,7,52659.0,11496.0
OR_Mayurbhanj,1,20277.0,92.0
OR_Mayurbhanj,2,19514.0,14478.0
OR_Mayurbhanj,3,147722.0,11414.0
OR_Mayurbhanj,4,56833.0,39701.0
OR_Mayurbhanj,5,53715.0,2303.0
OR_Mayurbhanj,6,160236.0,35517.0
OR_Mayurbhanj,7,204482.0,57722.0
OR_Nabarangapur,1,9331.0,338.0
OR_Nabarangapur,2,15139.0,7402.0
OR_Nabarangapur,3,72825.0,5879.0
OR_Nabarangapur,4,19820.0,17201.0
OR_Nabarangapur,5,39560.0,975.0
OR_Nabarangapur,6,59395.0,9847.0
OR_Nabarangapur,7,126127.0,17197.0
OR_Nayagarh,1,6863.0,245.0
OR_Nayagarh,2,9911.0,5862.0
OR_Nayagarh,3,65871.0,1635.0
OR_Nayagarh,4,23141.0,17035.0
OR_Nayagarh,5,40180.0,1146.0
OR_Nayagarh,6,65854.0,29068.0
OR_Nayagarh,7,109793.0,28101.0
OR_Nuapada,1,5337.0,254.0
OR_Nuapada,2,3562.0,3383.0
OR_Nuapada,3,52022.0,3558.0
OR_Nuapada,4,5419.0,8780.0
OR_Nuapada,5,7640.0,894.0
OR_Nuapada,6,60517.0,8284.0
OR_Nuapada,7,136421.0,18215.0
OR_Puri,1,13798.0,414.0
OR_Puri,2,9868.0,8146.0
OR_Puri,3,143130.0,7448.0
OR_Puri,4,47264.0,29397.0
OR_Puri,5,138078.0,3652.0
OR_Puri,6,148827.0,65064.0
OR_Puri,7,168339.0,51882.0
OR_Rayagada,1,10186.0,163.0
OR_Rayagada,2,9767.0,7262.0
OR_Rayagada,3,74907.0,5800.0
OR_Rayagada,4,18783.0,20709.0
OR_Rayagada,5,24705.0,987.0
OR_Rayagada,6,69898.0,13226.0
OR_Rayagada,7,121434.0,21307.0
OR_Sambalpur,1,16865.0,41.0
OR_Sambalpur,2,15185.0,11048.0
OR_Sambalpur,3,80012.0,7766.0
OR_Sambalpur,4,33218.0,22854.0
OR_Sambalpur,5,144325.0,1402.0
OR_Sambalpur,6,147304.0,32756.0
OR_Sambalpur,7,99256.0,35911.0
OR_Subarnapur,1,4827.0,484.0
OR_Subarnapur,2,10943.0,4185.0
OR_Subarnapur,3,41360.0,5798.0
OR_Subarnapur,4,14316.0,10080.0
OR_Subarnapur,5,19905.0,475.0
OR_Subarnapur,6,43945.0,10030.0
OR_Subarnapur,7,104940.0,19141.0
OR_Sundargarh,1,20288.0,164.0
OR_Sundargarh,2,18565.0,11422.0
OR_Sundargarh,3,143105.0,11337.0
OR_Sundargarh,4,55659.0,28905.0
OR_Sundargarh,5,197822.0,1885.0
OR_Sundargarh,6,115384.0,61768.0
OR_Sundargarh,7,139262.0,67664.0
PB_Bathinda,1,3273.0,14.0
PB_Bathinda,2,10088.0,2483.0
PB_Bathinda,3,40580.0,4700.0
PB_Bathinda,4,54595.0,18731.0
PB_Bathinda,5,37768.0,3098.0
PB_Bathinda,6,79491.0,21094.0
PB_Bathinda,7,73626.0,36300.0
PB_Faridkot,1,2699.0,3.0
PB_Faridkot,2,4449.0,1990.0
PB_Faridkot,3,31484.0,2569.0
PB_Faridkot,4,39304.0,10935.0
PB_Faridkot,5,14276.0,3319.0
PB_Faridkot,6,32701.0,13524.0
PB_Faridkot,7,43181.0,23092.0
PB_Fatehgarh Sahib,1,1124.0,64.0
PB_Fatehgarh Sahib,2,3352.0,722.0
PB_Fatehgarh Sahib,3,14881.0,1737.0
PB_Fatehgarh Sahib,4,27547.0,6593.0
PB_Fatehgarh Sahib,5,12895.0,2984.0
PB_Fatehgarh Sahib,6,76384.0,7626.0
PB_Fatehgarh Sahib,7,56832.0,21228.0
PB_Fazilka,1,903.0,31.0
PB_Fazilka,2,6898.0,613.0
PB_Fazilka,3,28178.0,2762.0
PB_Fazilka,4,38959.0,9005.0
PB_Fazilka,5,16435.0,4287.0
PB_Fazilka,6,49423.0,10040.0
PB_Fazilka,7,57068.0,21795.0
PB_Ferozepur,1,1847.0,9.0
PB_Ferozepur,2,7168.0,953.0
PB_Ferozepur,3,29852.0,3833.0
PB_Ferozepur,4,34510.0,12075.0
PB_Ferozepur,5,20664.0,741.0
PB_Ferozepur,6,41480.0,8559.0
PB_Ferozepur,7,45804.0,20308.0
PB_Gurdaspur,1,4198.0,107.0
PB_Gurdaspur,2,10921.0,2390.0
PB_Gurdaspur,3,173418.0,8557.0
PB_Gurdaspur,4,92470.0,60973.0
PB_Gurdaspur,5,33191.0,8092.0
PB_Gurdaspur,6,76147.0,43087.0
PB_Gurdaspur,7,131804.0,64341.0
PB_Hoshiarpur,1,5456.0,68.0
PB_Hoshiarpur,2,12117.0,3657.0
PB_Hoshiarpur,3,124129.0,5013.0
PB_Hoshiarpur,4,129443.0,46577.0
PB_Hoshiarpur,5,56734.0,8688.0
PB_Hoshiarpur,6,227624.0,69019.0
PB_Hoshiarpur,7,171567.0,102967.0
PB_Jalandhar,1,11781.0,64.0
PB_Jalandhar,2,15798.0,7842.0
PB_Jalandhar,3,203825.0,9893.0
PB_Jalandhar,4,145429.0,60069.0
PB_Jalandhar,5,79591.0,12749.0
PB_Jalandhar,6,177009.0,76075.0
PB_Jalandhar,7,182118.0,118936.0
PB_Kapurthala,1,2297.0,38.0
PB_Kapurthala,2,4203.0,1512.0
PB_Kapurthala,3,49892.0,3519.0
PB_Kapurthala,4,43853.0,12606.0
PB_Kapurthala,5,22964.0,4294.0
PB_Kapurthala,6,46088.0,18640.0
PB_Kapurthala,7,63400.0,38765.0
PB_Ludhiana,1,22237.0,230.0
PB_Ludhiana,2,37709.0,15867.0
PB_Ludhiana,3,267750.0,18207.0
PB_Ludhiana,4,176710.0,89728.0
PB_Ludhiana,5,152165.0,17692.0
PB_Ludhiana,6,252261.0,103518.0
PB_Ludhiana,7,302323.0,140257.0
PB_Mansa,1,1353.0,9.0
PB_Mansa,2,2385.0,751.0
PB_Mansa,3,12504.0,1625.0
PB_Mansa,4,36270.0,4496.0
PB_Mansa,5,10568.0,1760.0
PB_Mansa,6,37448.0,5188.0
PB_Mansa,7,34969.0,17146.0
PB_Moga,1,1097.0,22.0
PB_Moga,2,4703.0,702.0
PB_Moga,3,31535.0,3809.0
PB_Moga,4,40339.0,12048.0
PB_Moga,5,39564.0,1048.0
PB_Moga,6,57939.0,12183.0
PB_Moga,7,62209.0,24431.0
PB_Pathankot,1,2073.0,20.0
PB_Pathankot,2,6081.0,1116.0
PB_Pathankot,3,80633.0,3282.0
PB_Pathankot,4,45656.0,23119.0
PB_Pathankot,5,21299.0,3137.0
PB_Pathankot,6,49910.0,20207.0
PB_Pathankot,7,68473.0,36889.0
PB_Patiala,1,6504.0,49.0
PB_Patiala,2,13394.0,3607.0
PB_Patiala,3,102497.0,6046.0
PB_Patiala,4,108611.0,27422.0
PB_Patiala,5,50820.0,5097.0
PB_Patiala,6,109316.0,43833.0
PB_Patiala,7,178957.0,73813.0
PB_Rupnagar,1,1976.0,64.0
PB_Rupnagar,2,3304.0,1479.0
PB_Rupnagar,3,24693.0,1781.0
PB_Rupnagar,4,30264.0,8068.0
PB_Rupnagar,5,33507.0,2611.0
PB_Rupnagar,6,70403.0,12494.0
PB_Rupnagar,7,59072.0,23855.0
PB_S.A.S. Nagar,1,4950.0,14.0
PB_S.A.S. Nagar,2,15883.0,3583.0
PB_S.A.S. Nagar,3,70561.0,7228.0
PB_S.A.S. Nagar,4,212713.0,27783.0
PB_S.A.S. Nagar,5,152190.0,17597.0
PB_S.A.S. Nagar,6,97775.0,43891.0
PB_S.A.S. Nagar,7,93896.0,95599.0
PB_Sangrur,1,2461.0,58.0
PB_Sangrur,2,5757.0,1628.0
PB_Sangrur,3,46063.0,2625.0
PB_Sangrur,4,56684.0,12186.0
PB_Sangrur,5,28324.0,4460.0
PB_Sangrur,6,84223.0,21702.0
PB_Sangrur,7,76129.0,37970.0
PB_Shahid Bhagat Singh Nagar,1,1877.0,32.0
PB_Shahid Bhagat Singh Nagar,2,4026.0,1471.0
PB_Shahid Bhagat Singh Nagar,3,44431.0,2173.0
PB_Shahid Bhagat Singh Nagar,4,58737.0,12129.0
PB_Shahid Bhagat Singh Nagar,5,16692.0,5782.0
PB_Shahid Bhagat Singh Nagar,6,39044.0,16268.0
PB_Shahid Bhagat Singh Nagar,7,47978.0,30620.0
PB_Sri Muktsar Sahib,1,1078.0,22.0
PB_Sri Muktsar Sahib,2,3192.0,764.0
PB_Sri Muktsar Sahib,3,32787.0,1701.0
PB_Sri Muktsar Sahib,4,37902.0,7812.0
PB_Sri Muktsar Sahib,5,23684.0,3011.0
PB_Sri Muktsar Sahib,6,83456.0,14754.0
PB_Sri Muktsar Sahib,7,68037.0,26194.0
PB_Tarn Taran,1,3219.0,55.0
PB_Tarn Taran,2,5832.0,2183.0
PB_Tarn Taran,3,47829.0,3433.0
PB_Tarn Taran,4,37706.0,10671.0
PB_Tarn Taran,5,32032.0,2174.0
PB_Tarn Taran,6,59536.0,14281.0
PB_Tarn Taran,7,70650.0,27106.0
PY_Puducherry,1,4587.0,28.0
PY_Puducherry,2,14063.0,2361.0
PY_Puducherry,3,167901.0,51905.0
PY_Puducherry,4,132204.0,74481.0
PY_Puducherry,5,75141.0,3501.0
PY_Puducherry,6,170745.0,53316.0
PY_Puducherry,7,75784.0,23415.0
PY_Yanam,1,185.0,49.0
PY_Yanam,2,738.0,164.0
PY_Yanam,3,3566.0,1283.0
PY_Yanam,4,5314.0,2176.0
PY_Yanam,5,3929.0,36.0
PY_Yanam,6,10422.0,1059.0
PY_Yanam,7,6456.0,2323.0
RJ_Banswara,1,16083.0,444.0
RJ_Banswara,2,48572.0,11446.0
RJ_Banswara,3,179056.0,25408.0
RJ_Banswara,4,43567.0,36696.0
RJ_Banswara,5,102762.0,6078.0
RJ_Banswara,6,149551.0,38359.0
RJ_Banswara,7,185369.0,75983.0
RJ_Baran,1,12685.0,214.0
RJ_Baran,2,36965.0,9484.0
RJ_Baran,3,114824.0,20011.0
RJ_Baran,4,44573.0,31908.0
RJ_Baran,5,56311.0,1738.0
RJ_Baran,6,105355.0,24026.0
RJ_Baran,7,118815.0,40240.0
RJ_Barmer,1,18695.0,328.0
RJ_Barmer,2,63054.0,12440.0
RJ_Barmer,3,286273.0,30576.0
RJ_Barmer,4,64555.0,52229.0
RJ_Barmer,5,147981.0,23167.0
RJ_Barmer,6,235529.0,59358.0
RJ_Barmer,7,183556.0,111360.0
RJ_Bharatpur,1,15848.0,292.0
RJ_Bharatpur,2,61205.0,10758.0
RJ_Bharatpur,3,230979.0,20204.0
RJ_Bharatpur,4,96693.0,43388.0
RJ_Bharatpur,5,146036.0,12334.0
RJ_Bharatpur,6,190750.0,61024.0
RJ_Bharatpur,7,227814.0,96845.0
RJ_Bhilwara,1,22717.0,151.0
RJ_Bhilwara,2,54132.0,17525.0
RJ_Bhilwara,3,256477.0,20825.0
RJ_Bhilwara,4,83566.0,42057.0
RJ_Bhilwara,5,210012.0,8515.0
RJ_Bhilwara,6,170140.0,66665.0
RJ_Bhilwara,7,166237.0,126969.0
RJ_Bikaner,1,20614.0,94.0
RJ_Bikaner,2,55897.0,13737.0
RJ_Bikaner,3,230214.0,38048.0
RJ_Bikaner,4,147185.0,93293.0
RJ_Bikaner,5,172769.0,14954.0
RJ_Bikaner,6,208824.0,54195.0
RJ_Bikaner,7,168323.0,140693.0
RJ_Bundi,1,11609.0,403.0
RJ_Bundi,2,44720.0,9378.0
RJ_Bundi,3,151038.0,18505.0
RJ_Bundi,4,50205.0,49697.0
RJ_Bundi,5,57176.0,2200.0
RJ_Bundi,6,81491.0,20226.0
RJ_Bundi,7,95168.0,60028.0
RJ_Chittorgarh,1,17212.0,55.0
RJ_Chittorgarh,2,52849.0,14007.0
RJ_Chittorgarh,3,184871.0,19826.0
RJ_Chittorgarh,4,46438.0,36385.0
RJ_Chittorgarh,5,101379.0,4039.0
RJ_Chittorgarh,6,102327.0,38049.0
RJ_Chittorgarh,7,142681.0,73724.0
RJ_Churu,1,12809.0,337.0
RJ_Churu,2,52531.0,10224.0
RJ_Churu,3,174344.0,29542.0
RJ_Churu,4,61165.0,41216.0
RJ_Churu,5,118800.0,7442.0
RJ_Churu,6,167568.0,43901.0
RJ_Churu,7,233973.0,113370.0
RJ_Dausa,1,9314.0,228.0
RJ_Dausa,2,29743.0,6518.0
RJ_Dausa,3,116985.0,12985.0
RJ_Dausa,4,45235.0,29230.0
RJ_Dausa,5,120629.0,8152.0
RJ_Dausa,6,159659.0,31677.0
RJ_Dausa,7,200204.0,53442.0
RJ_Dholpur,1,8491.0,215.0
RJ_Dholpur,2,32309.0,6168.0
RJ_Dholpur,3,132645.0,15108.0
RJ_Dholpur,4,43336.0,33344.0
RJ_Dholpur,5,69185.0,3167.0
RJ_Dholpur,6,109602.0,14999.0
RJ_Dholpur,7,93155.0,49867.0
RJ_Dungarpur,1,11989.0,263.0
RJ_Dungarpur,2,27876.0,8762.0
RJ_Dungarpur,3,127749.0,21003.0
RJ_Dungarpur,4,24371.0,21835.0
RJ_Dungarpur,5,76063.0,5064.0
RJ_Dungarpur,6,118956.0,32658.0
RJ_Dungarpur,7,153173.0,49342.0
RJ_Ganganagar,1,18478.0,305.0
RJ_Ganganagar,2,52136.0,13238.0
RJ_Ganganagar,3,166079.0,31202.0
RJ_Ganganagar,4,105387.0,43690.0
RJ_Ganganagar,5,110217.0,9839.0
RJ_Ganganagar,6,124662.0,38059.0
RJ_Ganganagar,7,165921.0,130665.0
RJ_Hanumangarh,1,9742.0,253.0
RJ_Hanumangarh,2,27720.0,6402.0
RJ_Hanumangarh,3,140857.0,5407.0
RJ_Hanumangarh,4,79799.0,31116.0
RJ_Hanumangarh,5,141178.0,5485.0
RJ_Hanumangarh,6,150203.0,49185.0
RJ_Hanumangarh,7,169088.0,116127.0
RJ_Jaipur,1,64069.0,142.0
RJ_Jaipur,2,132647.0,39836.0
RJ_Jaipur,3,589018.0,59408.0
RJ_Jaipur,4,511006.0,190633.0
RJ_Jaipur,5,561445.0,80689.0
RJ_Jaipur,6,614967.0,179177.0
RJ_Jaipur,7,477369.0,464437.0
RJ_Jaisalmer,1,9942.0,0.0
RJ_Jaisalmer,2,15175.0,7074.0
RJ_Jaisalmer,3,54319.0,11503.0
RJ_Jaisalmer,4,22342.0,16772.0
RJ_Jaisalmer,5,57485.0,3857.0
RJ_Jaisalmer,6,62824.0,14229.0
RJ_Jaisalmer,7,60956.0,27265.0
RJ_Jalore,1,11892.0,256.0
RJ_Jalore,2,53905.0,8652.0
RJ_Jalore,3,137448.0,18449.0
RJ_Jalore,4,43473.0,35273.0
RJ_Jalore,5,83465.0,7981.0
RJ_Jalore,6,182313.0,49123.0
RJ_Jalore,7,205819.0,56184.0
RJ_Jhalawar,1,14726.0,255.0
RJ_Jhalawar,2,70594.0,9592.0
RJ_Jhalawar,3,109425.0,19323.0
RJ_Jhalawar,4,34418.0,23894.0
RJ_Jhalawar,5,62325.0,8109.0
RJ_Jhalawar,6,167112.0,29683.0
RJ_Jhalawar,7,155565.0,49543.0
RJ_Jhunjhunu,1,15579.0,87.0
RJ_Jhunjhunu,2,92394.0,11425.0
RJ_Jhunjhunu,3,197021.0,20149.0
RJ_Jhunjhunu,4,128655.0,87875.0
RJ_Jhunjhunu,5,114853.0,8605.0
RJ_Jhunjhunu,6,154198.0,55398.0
RJ_Jhunjhunu,7,250949.0,164330.0
RJ_Jodhpur,1,40508.0,789.0
RJ_Jodhpur,2,77778.0,31706.0
RJ_Jodhpur,3,346775.0,40416.0
RJ_Jodhpur,4,163281.0,94755.0
RJ_Jodhpur,5,290408.0,21786.0
